Year,Province,RandomCropYield
2011,Quang_Binh,0.596673751
2011,Quang_Tri,-1.115863248
2011,Hue,0.645354209
2011,Long_An,1.867316818
2011,Tien_Giang,-0.179521368
2011,Ben_Tre,3.648410256
2011,Tra_Vinh,0.865811966
2011,Dong_Thap,2.272932845
2011,An_Giang,0.208092935
2011,Kien_Giang,2.119213675
2011,Can_Tho,-0.025712376
2011,Soc_Trang,1.844546298
2011,Bac_Lieu,2.511863248
2011,Ca_Mau,2.946495726
2012,Ha_Noi,0.635606497
2012,Hai_Duong,2.079123862
2012,Hung_Yen,2.174927919
2012,Nam_Dinh,0.347651146
2012,Ninh_Binh,1.719632443
2012,Thai_Binh,0.235408652
2012,Ha_Nam,2.079677639
2012,Thanh_Hoa,0.89682137
2012,Nghe_An,0.67996661
2012,Ha_Tinh,0.26632967
2012,Quang_Binh,0.045678589
2012,Quang_Tri,0.822461538
2012,Hue,-0.6931487
2012,Long_An,1.481288696
2012,Tien_Giang,0.779076923
2012,Ben_Tre,6.299384615
2012,Tra_Vinh,5.807692308
2012,Dong_Thap,2.24632967
2012,An_Giang,-0.130110155
2012,Kien_Giang,3.278769231
2012,Can_Tho,0.325879692
2012,Soc_Trang,2.39606779
2012,Bac_Lieu,1.314153846
2012,Ca_Mau,3.816923077
2013,Ha_Noi,-1.409740008
2013,Hai_Duong,-0.937842333
2013,Hung_Yen,-0.090584762
2013,Nam_Dinh,-0.415299252
2013,Ninh_Binh,-1.868626452
2013,Thai_Binh,0.071225662
2013,Ha_Nam,-1.772995181
2013,Thanh_Hoa,-1.365962477
2013,Nghe_An,-1.312446451
2013,Ha_Tinh,-0.241018315
2013,Quang_Binh,-2.274672957
2013,Quang_Tri,-4.439213675
2013,Hue,-4.12253344
2013,Long_An,0.707844191
2013,Tien_Giang,0.437675214
2013,Ben_Tre,3.079076923
2013,Tra_Vinh,3.84957265
2013,Dong_Thap,0.360520147
2013,An_Giang,-0.256187075
2013,Kien_Giang,1.388666667
2013,Can_Tho,0.033571761
2013,Soc_Trang,-0.578771365
2013,Bac_Lieu,1.016444444
2013,Ca_Mau,3.787350427
2014,Ha_Noi,-0.055920432
2014,Hai_Duong,-0.180018125
2014,Hung_Yen,-0.133020664
2014,Nam_Dinh,1.01271431
2014,Ninh_Binh,1.22024127
2014,Thai_Binh,0.477475569
2014,Ha_Nam,-0.358014473
2014,Thanh_Hoa,1.023465062
2014,Nghe_An,1.734388191
2014,Ha_Tinh,1.535504274
2014,Quang_Binh,1.521035508
2014,Quang_Tri,1.499111111
2014,Hue,1.071825626
2014,Long_An,1.6607741
2014,Tien_Giang,1.896273504
2014,Ben_Tre,5.587487179
2014,Tra_Vinh,5.291452991
2014,Dong_Thap,0.715504274
2014,An_Giang,1.758027764
2014,Kien_Giang,2.748905983
2014,Can_Tho,0.834963829
2014,Soc_Trang,1.644359487
2014,Bac_Lieu,1.418735043
2014,Ca_Mau,2.857777778
2015,Ha_Noi,0.390985687
2015,Hai_Duong,0.813700052
2015,Hung_Yen,-0.101713872
2015,Nam_Dinh,0.793585772
2015,Ninh_Binh,0.729955726
2015,Thai_Binh,0.717724952
2015,Ha_Nam,0.555655017
2015,Thanh_Hoa,-0.447644127
2015,Nghe_An,0.009540102
2015,Ha_Tinh,1.995897436
2015,Quang_Binh,0.918220377
2015,Quang_Tri,-0.662564103
2015,Hue,0.004554133
2015,Long_An,1.753869219
2015,Tien_Giang,1.554871795
2015,Ben_Tre,2.624615385
2015,Tra_Vinh,5.033333333
2015,Dong_Thap,-0.288717949
2015,An_Giang,1.122035195
2015,Kien_Giang,2.259487179
2015,Can_Tho,1.875555897
2015,Soc_Trang,1.589791002
2015,Bac_Lieu,1.721025641
2015,Ca_Mau,-4.371794872
2016,Ha_Noi,-1.390421423
2016,Hai_Duong,0.943136652
2016,Hung_Yen,-0.350551328
2016,Nam_Dinh,0.356011344
2016,Ninh_Binh,0.010756552
2016,Thai_Binh,0.529794731
2016,Ha_Nam,-0.086616555
2016,Thanh_Hoa,0.707961843
2016,Nghe_An,1.402078851
2016,Ha_Tinh,1.840161172
2016,Quang_Binh,0.902298045
2016,Quang_Tri,1.075760684
2016,Hue,0.290277718
2016,Long_An,-1.399079654
2016,Tien_Giang,-0.186529915
2016,Ben_Tre,-19.80953846
2016,Tra_Vinh,-7.124786325
2016,Dong_Thap,-1.25214652
2016,An_Giang,-2.273328709
2016,Kien_Giang,-4.379589744
2016,Can_Tho,-0.255852034
2016,Soc_Trang,-2.018146165
2016,Bac_Lieu,-0.676683761
2016,Ca_Mau,-1.401367521
2017,Ha_Noi,-2.002058101
2017,Hai_Duong,-3.77438288
2017,Hung_Yen,-2.677610407
2017,Nam_Dinh,-4.564789234
2017,Ninh_Binh,-3.537649574
2017,Thai_Binh,-5.878681093
2017,Ha_Nam,-3.786144464
2017,Thanh_Hoa,0.077534859
2017,Nghe_An,0.701074005
2017,Ha_Tinh,-7.031704518
2017,Quang_Binh,0.758684907
2017,Quang_Tri,-4.18591453
2017,Hue,0.043622017
2017,Long_An,-4.584281724
2017,Tien_Giang,-0.427931624
2017,Ben_Tre,1.385025641
2017,Tra_Vinh,-1.582905983
2017,Dong_Thap,-3.774781441
2017,An_Giang,-0.955892631
2017,Kien_Giang,-4.068324786
2017,Can_Tho,-1.298959966
2017,Soc_Trang,-0.755121359
2017,Bac_Lieu,-0.374393162
2017,Ca_Mau,-2.930940171
2018,Ha_Noi,0.175091863
2018,Hai_Duong,0.8545772
2018,Hung_Yen,0.2559678
2018,Nam_Dinh,-0.764138772
2018,Ninh_Binh,0.305099254
2018,Thai_Binh,0.324202698
2018,Ha_Nam,0.302490686
2018,Thanh_Hoa,-0.751673193
2018,Nghe_An,0.695595133
2018,Ha_Tinh,2.580300366
2018,Quang_Binh,1.372797356
2018,Quang_Tri,0.852410256
2018,Hue,1.379212665
2018,Long_An,-0.087946192
2018,Tien_Giang,1.830666667
2018,Ben_Tre,6.708307692
2018,Tra_Vinh,2.758974359
2018,Dong_Thap,0.143377289
2018,An_Giang,1.427849985
2018,Kien_Giang,-1.206717949
2018,Can_Tho,0.414332103
2018,Soc_Trang,-0.296803924
2018,Bac_Lieu,-0.172102564
2018,Ca_Mau,2.239487179
2019,Ha_Noi,0.111885289
2019,Hai_Duong,-0.220314842
2019,Hung_Yen,1.447479388
2019,Nam_Dinh,-0.367582341
2019,Ninh_Binh,0.576174901
2019,Thai_Binh,0.743455846
2019,Ha_Nam,0.860640129
2019,Thanh_Hoa,0.007589575
2019,Nghe_An,-1.625288198
2019,Ha_Tinh,-0.523824176
2019,Quang_Binh,-1.469948213
2019,Quang_Tri,-0.209264957
2019,Hue,-0.088324702
2019,Long_An,0.003717738
2019,Tien_Giang,-0.310735043
2019,Ben_Tre,7.160307692
2019,Tra_Vinh,1.300854701
2019,Dong_Thap,-0.09767033
2019,An_Giang,0.412740937
2019,Kien_Giang,-0.894769231
2019,Can_Tho,-0.019975829
2019,Soc_Trang,0.781136794
2019,Bac_Lieu,-0.569811966
2019,Ca_Mau,1.90991453
2020,Ha_Noi,3.109889537
2020,Hai_Duong,0.717778258
2020,Hung_Yen,-0.208187606
2020,Nam_Dinh,-0.299819669
2020,Ninh_Binh,0.362709386
2020,Thai_Binh,0.929796981
2020,Ha_Nam,0.827338952
2020,Thanh_Hoa,0.342575049
2020,Nghe_An,-0.072506421
2020,Ha_Tinh,2.255921856
2020,Quang_Binh,-0.584135405
2020,Quang_Tri,-0.670940171
2020,Hue,-0.444364448
2020,Long_An,1.804500863
2020,Tien_Giang,-3.052136752
2020,Ben_Tre,-9.658974359
2020,Tra_Vinh,-9.757264957
2020,Dong_Thap,0.902075702
2020,An_Giang,-0.485042735
2020,Kien_Giang,1.667521368
2020,Can_Tho,0.582916239
2020,Soc_Trang,-0.396968549
2020,Bac_Lieu,-0.267521368
2020,Ca_Mau,-4.41965812
